# UI textures requiring 2x conversion to match the vendored ui/ trees
#
# Every texture the UI trees reference is listed: the engine draws a plain
# image 1:1 from the texture's top-left and never stretches it to the
# control (verified in game - 1x art renders quarter-size in its corner),
# so 2x layout needs 2x art everywhere. The reason column records what
# reads the texture: a texture-space coordinate (atlas sub-rect, 9-slice
# rect, flipbook stride, font-icon cell, IconTextureAtlases row, Lua
# SetTextureOffsetVal/SetTextureSizeVal), or drawn-1to1 for a plain ref.
# Both UI trees are swept, base and Expansion1.
#
# input_file is the thing to upscale, relative to the extraction root, and
# decoded is its MEASURED size. A .png input was a dictionary-coded pair
# (<name>.dds blocks + <name>-index.dds); a .dds input is a plain texture.
#
# USE-EXPANSION-COPY: the name is in both UI packs with different content;
# the Rising Tide copy is the one the game loads and the one listed here.
#
# pack	filename	input_file	decoded	bytes	reasons

UITextures.fpk	virtue_level2bonus_on.dds	UITextures_converted/virtue_level2bonus_on.png	24x24	1683	drawn-1to1
UITextures.fpk	virtue_level3bonus_off.dds	UITextures_converted/virtue_level3bonus_off.png	24x24	1401	drawn-1to1
UITextures.fpk	virtue_level3bonus_on.dds	UITextures_converted/virtue_level3bonus_on.png	24x24	1713	drawn-1to1
UITextures.fpk	virtue_levelbar_backing.dds	UITextures_converted/virtue_levelbar_backing.png	16x180	334	drawn-1to1
UITextures.fpk	virtue_levelbar_fill.dds	UITextures_converted/virtue_levelbar_fill.png	16x180	376	drawn-1to1
UITextures.fpk	virtue_levels.dds	UITextures_converted/virtue_levels.png	90x549	9038	drawn-1to1
UITextures.fpk	virtue_mightbonus_off.dds	UITextures_converted/virtue_mightbonus_off.png	24x24	1522	drawn-1to1
UITextures.fpk	virtue_mightbonus_on.dds	UITextures_converted/virtue_mightbonus_on.png	24x24	1761	drawn-1to1
UITextures.fpk	virtue_prosperitybonus_off.dds	UITextures_converted/virtue_prosperitybonus_off.png	24x24	1488	drawn-1to1
UITextures.fpk	virtue_prosperitybonus_on.dds	UITextures_converted/virtue_prosperitybonus_on.png	24x24	1643	drawn-1to1
UITextures.fpk	virtue_vbracket.dds	UITextures.fpk/virtue_vbracket.dds	9x27	1372	9-slice
UITextures.fpk	virtue_virtue_industry.dds	UITextures_converted/virtue_virtue_industry.png	53x51	1628	drawn-1to1
UITextures.fpk	virtue_virtue_knowledge.dds	UITextures_converted/virtue_virtue_knowledge.png	53x51	1610	drawn-1to1
UITextures.fpk	virtue_virtue_might.dds	UITextures_converted/virtue_virtue_might.png	53x51	1566	drawn-1to1
UITextures.fpk	virtue_virtue_off.dds	UITextures_converted/virtue_virtue_off.png	53x51	1045	drawn-1to1
UITextures.fpk	virtue_virtue_prosperity.dds	UITextures_converted/virtue_virtue_prosperity.png	53x51	1528	drawn-1to1
UITextures.fpk	virtue_virtuebar_backing.dds	UITextures_converted/virtue_virtuebar_backing.png	225x10	306	drawn-1to1
UITextures.fpk	virtue_virtuebar_industry.dds	UITextures_converted/virtue_virtuebar_industry.png	225x10	422	database-ref
UITextures.fpk	virtue_virtuebar_knowledge.dds	UITextures_converted/virtue_virtuebar_knowledge.png	225x10	436	database-ref
UITextures.fpk	virtue_virtuebar_might.dds	UITextures_converted/virtue_virtuebar_might.png	225x10	433	database-ref,drawn-1to1
UITextures.fpk	virtue_virtuebar_prosperity.dds	UITextures_converted/virtue_virtuebar_prosperity.png	225x10	404	database-ref
UITextures.fpk	waitonplayer32.dds	UITextures_converted/waitonplayer32.png	32x32	1487	drawn-1to1
UITextures.fpk	war_harmony.dds	UITextures_converted/war_harmony.png	500x125	140133	drawn-1to1
UITextures.fpk	war_purity.dds	UITextures_converted/war_purity.png	500x125	150749	drawn-1to1
UITextures.fpk	war_supremacy.dds	UITextures_converted/war_supremacy.png	500x125	146704	drawn-1to1
UITextures.fpk	windowgrid27.dds	UITextures.fpk/windowgrid27.dds	32x32	5588	9-slice
UITextures.fpk	windowhlgrid27.dds	UITextures.fpk/windowhlgrid27.dds	32x32	5588	9-slice
UITextures.fpk	windownoheader.dds	UITextures.fpk/windownoheader.dds	68x68	24744	9-slice
UITextures.fpk	windowwithheader.dds	UITextures.fpk/windowwithheader.dds	147x135	105348	9-slice
UITextures.fpk	windowwithrightdivider.dds	UITextures.fpk/windowwithrightdivider.dds	60x60	19264	9-slice
UITextures.fpk	windowwithsideborders.dds	UITextures.fpk/windowwithsideborders.dds	41x41	8972	9-slice
UITextures.fpk	wonder_ansible.dds	UITextures_converted/wonder_ansible.png	875x656	437948	database-ref
UITextures.fpk	wonder_archimedes.dds	UITextures_converted/wonder_archimedes.png	875x656	322784	database-ref
UITextures.fpk	wonder_armasail.dds	UITextures_converted/wonder_armasail.png	875x656	372599	database-ref
UITextures.fpk	wonder_bytegeist.dds	UITextures_converted/wonder_bytegeist.png	875x656	431330	database-ref
UITextures.fpk	wonder_crawler.dds	UITextures_converted/wonder_crawler.png	875x656	524410	database-ref
UITextures.fpk	wonder_cynosure.dds	UITextures_converted/wonder_cynosure.png	875x656	388795	database-ref
UITextures.fpk	wonder_daedladder.dds	UITextures_converted/wonder_daedladder.png	875x656	436485	database-ref
UITextures.fpk	wonder_deepmemory.dds	UITextures_converted/wonder_deepmemory.png	875x656	437321	database-ref
UITextures.fpk	wonder_dronesphere.dds	UITextures_converted/wonder_dronesphere.png	875x656	371731	database-ref
UITextures.fpk	wonder_ectogenesis.dds	UITextures_converted/wonder_ectogenesis.png	875x656	468674	database-ref
UITextures.fpk	wonder_genevault.dds	UITextures_converted/wonder_genevault.png	875x656	464305	database-ref
UITextures.fpk	wonder_holonchamber.dds	UITextures_converted/wonder_holonchamber.png	875x656	411829	database-ref
UITextures.fpk	wonder_humanhive.dds	UITextures_converted/wonder_humanhive.png	875x656	427140	database-ref
UITextures.fpk	wonder_markoveclipse.dds	UITextures_converted/wonder_markoveclipse.png	875x656	432638	database-ref
UITextures.fpk	wonder_massdriver.dds	UITextures_converted/wonder_massdriver.png	875x656	367537	database-ref
UITextures.fpk	wonder_mastercontrol.dds	UITextures_converted/wonder_mastercontrol.png	875x656	284158	database-ref
UITextures.fpk	wonder_memetwork.dds	UITextures_converted/wonder_memetwork.png	875x656	209075	database-ref
UITextures.fpk	wonder_nanothermite.dds	UITextures_converted/wonder_nanothermite.png	875x656	602016	database-ref
UITextures.fpk	wonder_newterranmyth.dds	UITextures_converted/wonder_newterranmyth.png	875x656	321512	database-ref
UITextures.fpk	wonder_panopticon.dds	UITextures_converted/wonder_panopticon.png	875x656	345931	database-ref
UITextures.fpk	wonder_precog.dds	UITextures_converted/wonder_precog.png	875x656	377135	database-ref
UITextures.fpk	wonder_promethean.dds	UITextures_converted/wonder_promethean.png	875x656	480775	database-ref
UITextures.fpk	wonder_quantum.dds	UITextures_converted/wonder_quantum.png	875x656	521406	database-ref
UITextures.fpk	wonder_resurrection.dds	UITextures_converted/wonder_resurrection.png	875x656	300745	database-ref
UITextures.fpk	wonder_stellarcodex.dds	UITextures_converted/wonder_stellarcodex.png	875x656	459332	database-ref
UITextures.fpk	wonder_tectonic.dds	UITextures_converted/wonder_tectonic.png	875x656	435052	database-ref
UITextures.fpk	wonder_xenodrome.dds	UITextures_converted/wonder_xenodrome.png	875x656	556313	database-ref
UITextures.fpk	wonder_xenomalleum.dds	UITextures_converted/wonder_xenomalleum.png	875x656	342247	database-ref
UITextures.fpk	wonder_xenonova.dds	UITextures_converted/wonder_xenonova.png	875x656	428714	database-ref
UITextures.fpk	wondertemp.dds	UITextures_converted/wondertemp.png	875x656	302954	drawn-1to1
UITextures.fpk	wondertitletop.dds	UITextures_converted/wondertitletop.png	875x45	12879	drawn-1to1
UITextures.fpk	workermeter_empty.dds	UITextures_converted/workermeter_empty.png	60x52	2680	drawn-1to1
UITextures.fpk	workermeter_full.dds	UITextures_converted/workermeter_full.png	60x52	3412	drawn-1to1
UITextures.fpk	worldanchorbacking.dds	UITextures_converted/worldanchorbacking.png	137x138	10426	drawn-1to1
UITextures.fpk	xpmeter.dds	UITextures_converted/xpmeter.png	255x5	937	drawn-1to1
UITextures.fpk	xpmeterempty.dds	UITextures_converted/xpmeterempty.png	273x7	313	drawn-1to1
UITextures.fpk	yieldatlas.dds	UITextures.fpk/yieldatlas.dds	512x896	2446768	drawn-1to1,lua-runtime-offset
UITextures.fpk	yieldatlas_128_culture.dds	UITextures.fpk/yieldatlas_128_culture.dds	128x640	437028	drawn-1to1


# Referenced by shipped data but absent from the whole install (149):
# in none of the install's .fpk archives and not loose on disk. There is nothing
# to convert - these draw no art at 1x either. Mostly style definitions no
# control uses, and screens inherited from Civ5, plus atlas rows for size
# variants that were cut.
#
# dead	filename	referenced_from	reasons

# dead	45x45framebutton.dds	base:InGame/Popups/DeclareWarPopup.xml	drawn-1to1
# dead	ancientruinspopuptop300.dds	base:InGame/Popups/GoodyHutPopup.xml	drawn-1to1
# dead	bar400x2.dds	base:InGame/Popups/LeagueProjectPopup.xml	drawn-1to1
# dead	bar900x2.dds	base:InGame/Popups/Ranking.xml	drawn-1to1
# dead	bottomleft128x224.dds	base:InGame/TechPopup.xml	atlas-subrect,drawn-1to1
# dead	bounce_512.dds	Expansion1:Styles.xml	drawn-1to1
# dead	bubbles256.dds	base:InGame/TechPopup.xml	drawn-1to1
# dead	bubbles256orange.dds	base:InGame/TechPopup.xml	drawn-1to1
# dead	bubblesmask336x48.dds	base:InGame/TechPopup.xml	drawn-1to1
# dead	bubblesmask375x90.dds	base:InGame/TechPopup.xml	drawn-1to1
# dead	buttons_256.dds	Expansion1:Styles.xml	drawn-1to1
# dead	buttons_512.dds	Expansion1:Styles.xml	drawn-1to1
# dead	buttonsides_left.dds	base:InGame/Popups/CityStateGreetingPopupOpenCenter.xml	atlas-subrect
# dead	buttonsidesglowgold.dds	base:InGame/TechPopup.xml	atlas-subrect
# dead	citizenicons1024.dds	IconTextureAtlases database	database-ref,icon-atlas
# dead	citybannerstrengthalpha_small.dds	Expansion1:InGame/CityBannerManager.xml	drawn-1to1
# dead	citybombard_small.dds	Expansion1:InGame/CityBannerManager.xml	drawn-1to1
# dead	cityicon100.dds	base:InGame/Popups/CityStateGreetingPopupOpenCenter.xml	drawn-1to1
# dead	citystate22.dds	base:InGame/Popups/VictoryProgress.xml	drawn-1to1
# dead	citystatebackgroundculture.dds	base:InGame/Popups/CityStateDiploPopup.lua	drawn-1to1
# dead	citystatemeterframeicon32.dds	base:InGame/Popups/CityStateDiploPopup.xml	drawn-1to1
# dead	citystatemeterframequartered.dds	base:InGame/Popups/CityStateDiploPopup.xml	drawn-1to1
# dead	citystatepopuptop100.dds	base:InGame/Popups/CityStateDiploPopup.xml	drawn-1to1
# dead	civsymbolsframe360.dds	base:InGame/Popups/VictoryProgress.xml	drawn-1to1
# dead	difficultylevelicons.dds	IconTextureAtlases database	database-ref,icon-atlas
# dead	difficultylevelicons128.dds	IconTextureAtlases database	database-ref,icon-atlas
# dead	difficultylevelicons256.dds	base:FrontEnd/GameSetup/SelectDifficulty.xml	database-ref,drawn-1to1,icon-atlas
# dead	diplo_fearpip.dds	Expansion1:Styles.xml	9-slice
# dead	diplo_respectpip.dds	Expansion1:Styles.xml	9-slice
# dead	earthfromspacetemp.dds	base:InGame/Loadout/LoadoutRoot.xml	drawn-1to1
# dead	era_atomic.dds	base:InGame/Popups/NewEraPopup.lua	drawn-1to1
# dead	era_classical.dds	base:InGame/Popups/CityStateGreetingPopupOpenCenter.xml	drawn-1to1
# dead	era_future.dds	base:InGame/Popups/NewEraPopup.lua	drawn-1to1
# dead	era_industrial.dds	base:InGame/Popups/NewEraPopup.lua	drawn-1to1
# dead	era_medievel.dds	base:InGame/Popups/NewEraPopup.lua	drawn-1to1
# dead	era_modern.dds	base:InGame/Popups/NewEraPopup.lua	drawn-1to1
# dead	era_renissance.dds	base:InGame/Popups/NewEraPopup.lua	drawn-1to1
# dead	forgeui_checkbox.dds	base:Debug/CoreStyles.xml	drawn-1to1
# dead	gamespeedicons.dds	IconTextureAtlases database	database-ref,icon-atlas
# dead	gamespeedicons128.dds	IconTextureAtlases database	database-ref,icon-atlas
# dead	gamespeedicons256.dds	base:FrontEnd/GameSetup/SelectGameSpeed.xml	database-ref,drawn-1to1,icon-atlas
# dead	goldenagepopuptop300.dds	base:InGame/Popups/GoldenAgePopup.xml	drawn-1to1
# dead	goldenagepopuptop300hl.dds	base:InGame/Popups/GoldenAgePopup.xml	drawn-1to1
# dead	goldenagepopuptop300mask.dds	base:InGame/Popups/GoldenAgePopup.xml	drawn-1to1
# dead	greatworks.dds	gameplay database: CivBEGreatWorks.xml	database-ref
# dead	greatworks_book.dds	gameplay database: CivBEGreatWorks.xml	database-ref
# dead	greatworks_book_empty.dds	gameplay database: CivBEGreatWorks.xml	database-ref
# dead	greatworks_empty.dds	gameplay database: CivBEGreatWorks.xml	database-ref
# dead	greatworks_music.dds	gameplay database: CivBEGreatWorks.xml	database-ref
# dead	greatworks_music_empty.dds	gameplay database: CivBEGreatWorks.xml	database-ref
# dead	grid9blackcorners8button.dds	Expansion1:Styles.xml	9-slice
# dead	grid9blackindentfade8.dds	Expansion1:Styles.xml	9-slice
# dead	grid9blackindentfade8right.dds	Expansion1:Styles.xml	9-slice
# dead	grid9blacktint8.dds	Expansion1:Styles.xml	9-slice
# dead	grid9darkbluefade8right.dds	Expansion1:Styles.xml	9-slice
# dead	grid9detail48.dds	Expansion1:Styles.xml	9-slice
# dead	grid9detail48black.dds	Expansion1:Styles.xml	9-slice
# dead	grid9detailfour140.dds	Expansion1:Styles.xml	9-slice
# dead	grid9detailtwo140.dds	Expansion1:Styles.xml	9-slice
# dead	grid9frame27square.dds	Expansion1:Styles.xml	9-slice
# dead	grid9frame8fade.dds	Expansion1:Styles.xml	9-slice
# dead	grid9framebuttons2.dds	Expansion1:Styles.xml	9-slice
# dead	grid9framegold8.dds	Expansion1:Styles.xml	9-slice
# dead	grid9framegreenfade.dds	Expansion1:Styles.xml	9-slice
# dead	grid9framered.dds	Expansion1:Styles.xml	9-slice
# dead	grid9frameredfade.dds	Expansion1:Styles.xml	9-slice
# dead	grid9gold8.dds	Expansion1:Styles.xml	9-slice
# dead	grid9green8.dds	Expansion1:Styles.xml	9-slice
# dead	grid9highlight8.dds	Expansion1:Styles.xml	9-slice
# dead	grid9production8.dds	Expansion1:Styles.xml	9-slice
# dead	grid9red8.dds	Expansion1:Styles.xml	9-slice
# dead	grid9tech10.dds	Expansion1:Styles.xml	9-slice
# dead	grid9tech3.dds	Expansion1:Styles.xml	9-slice
# dead	grid9yellow8.dds	Expansion1:Styles.xml	9-slice
# dead	iconframe64.dds	base:InGame/TechPopup.xml	drawn-1to1
# dead	iconframe64check.dds	base:FrontEnd/LoadTutorial.xml	drawn-1to1
# dead	iconframe64checkoff.dds	base:FrontEnd/LoadTutorial.xml	drawn-1to1
# dead	iconframe_32.dds	base:InGame/Popups/LeagueOverview.xml	drawn-1to1
# dead	leaderportraits1024.dds	base:InGame/Popups/LeagueOverview.xml	drawn-1to1
# dead	leftportraitdecor128.dds	base:InGame/Popups/ChoosePantheonPopup.xml	drawn-1to1
# dead	logo_bink.dds	base:FrontEnd/Credits.xml	drawn-1to1
# dead	logo_fork.dds	base:FrontEnd/Credits.xml	drawn-1to1
# dead	logo_granny.dds	base:FrontEnd/Credits.xml	drawn-1to1
# dead	logo_havok.dds	base:FrontEnd/Credits.xml	drawn-1to1
# dead	logo_miles.dds	base:FrontEnd/Credits.xml	drawn-1to1
# dead	maincitybutton.dds	base:InGame/InfoCorner.lua	drawn-1to1
# dead	maincitybuttonhl.dds	base:InGame/InfoCorner.lua	drawn-1to1
# dead	mainclose.dds	base:InGame/InfoCorner.lua	drawn-1to1
# dead	mainclosehl.dds	base:InGame/InfoCorner.lua	drawn-1to1
# dead	maingreatpersonbutton.dds	base:InGame/InfoCorner.lua	drawn-1to1
# dead	maingreatpersonbuttonhl.dds	base:InGame/InfoCorner.lua	drawn-1to1
# dead	mainopen.dds	base:InGame/InfoCorner.lua	drawn-1to1
# dead	mainopenhl.dds	base:InGame/InfoCorner.lua	drawn-1to1
# dead	mainresourcebutton.dds	base:InGame/InfoCorner.lua	drawn-1to1
# dead	mainresourcebuttonhl.dds	base:InGame/InfoCorner.lua	drawn-1to1
# dead	maintechbutton.dds	base:InGame/InfoCorner.lua	drawn-1to1
# dead	maintechbuttonhl.dds	base:InGame/InfoCorner.lua	drawn-1to1
# dead	mainunitbutton.dds	base:InGame/InfoCorner.lua	drawn-1to1
# dead	mainunitbuttonhl.dds	base:InGame/InfoCorner.lua	drawn-1to1
# dead	mapsizeicons256.dds	base:FrontEnd/GameSetup/SelectMapSize.xml	drawn-1to1
# dead	maptypeicons2_128.dds	IconTextureAtlases database	database-ref,icon-atlas
# dead	maptypeicons2_32.dds	IconTextureAtlases database	database-ref,icon-atlas
# dead	maptypeicons2_64.dds	IconTextureAtlases database	database-ref,icon-atlas
# dead	naturalwonders512.dds	base:InGame/Popups/GoodyHutPopup.xml	atlas-subrect
# dead	notificationframebase.dds	base:InGame/Popups/ChoosePantheonPopup.xml	drawn-1to1
# dead	notificationiconsframe.dds	base:InGame/Popups/CityStateGreetingPopupOpenCenter.xml	drawn-1to1
# dead	notificationiconsinfoframe.dds	base:InGame/Popups/VictoryProgress.xml	drawn-1to1
# dead	notificationpantheon128.dds	base:InGame/Popups/ChoosePantheonPopup.xml	drawn-1to1
# dead	notificationpantheon80.dds	base:InGame/Popups/ChoosePantheonPopup.xml	drawn-1to1
# dead	notificationshineglow.dds	base:InGame/Popups/VictoryProgress.xml	drawn-1to1
# dead	notificationshinemask.dds	base:InGame/Popups/VictoryProgress.xml	drawn-1to1
# dead	placeholderquestbanner.dds	gameplay database: CivBEQuests.xml	database-ref
# dead	productioncategorybackground.dds	Expansion1:Styles.xml	9-slice
# dead	promotions2048.dds	IconTextureAtlases database	database-ref,icon-atlas
# dead	promotions360.dds	IconTextureAtlases database	database-ref,icon-atlas
# dead	scrollbarbackh.dds	Expansion1:Styles.xml	9-slice
# dead	scrollbarh.dds	Expansion1:Styles.xml	9-slice
# dead	stationquestbanner.dds	gameplay database: CivBEQuests.xml	database-ref
# dead	swords32.dds	base:InGame/Popups/VictoryProgress.xml	drawn-1to1
# dead	swords64.dds	base:InGame/Popups/VictoryProgress.xml	drawn-1to1
# dead	techgoldshine.dds	base:InGame/Popups/GoldenAgePopup.xml	drawn-1to1
# dead	techmeter.dds	base:InGame/Popups/VictoryProgress.xml	drawn-1to1
# dead	techmetermask.dds	base:InGame/Popups/VictoryProgress.xml	drawn-1to1
# dead	techpanelcorner.dds	Expansion1:Styles.xml	9-slice
# dead	techtreemeter.dds	base:InGame/TechPopup.xml	drawn-1to1
# dead	techtreemeterback.dds	base:InGame/TechPopup.xml	drawn-1to1
# dead	terrain_coast.dds	gameplay database: CivBETerrains.xml	database-ref
# dead	terrain_desert.dds	gameplay database: CivBETerrains.xml	database-ref
# dead	terrain_grass.dds	gameplay database: CivBETerrains.xml	database-ref
# dead	terrain_hill.dds	gameplay database: CivBETerrains.xml	database-ref
# dead	terrain_ice.dds	gameplay database: CivBETerrains.xml	database-ref
# dead	terrain_mountain.dds	gameplay database: CivBETerrains.xml	database-ref
# dead	terrain_ocean.dds	gameplay database: CivBETerrains.xml	database-ref
# dead	terrain_plains.dds	gameplay database: CivBETerrains.xml	database-ref
# dead	terrain_tundra.dds	gameplay database: CivBETerrains.xml	database-ref
# dead	topcornerleft.dds	base:InGame/Popups/ChoosePantheonPopup.xml	atlas-subrect
# dead	toppanel474x60.dds	base:InGame/Popups/LeagueProjectPopup.xml	atlas-subrect
# dead	un128.dds	base:InGame/Popups/VictoryProgress.xml	drawn-1to1
# dead	unitflagranged.dds	base:InGame/UnitFlagManager.lua	drawn-1to1
# dead	unitflagrangedmask.dds	base:InGame/UnitFlagManager.lua	drawn-1to1
# dead	unitinrange.dds	base:InGame/CityList.xml	drawn-1to1
# dead	victoryconditions_128_shared.dds	base:InGame/Popups/VictoryProgress.xml	atlas-subrect
# dead	windowinterrupt.dds	Expansion1:Styles.xml	9-slice
# dead	wonderconceptun_small.dds	base:InGame/Popups/LeagueOverview.lua	drawn-1to1
# dead	worldcongress.dds	base:InGame/Popups/LeagueOverview.lua	drawn-1to1
# dead	worldcongress_scrolls16x64.dds	base:InGame/Popups/LeagueOverview.xml	atlas-subrect,drawn-1to1
# dead	worldcongresshost_frame.dds	base:InGame/Popups/LeagueOverview.xml	drawn-1to1
# dead	worldcongressvote64.dds	base:InGame/Popups/LeagueOverview.xml	drawn-1to1
# dead	yieldatlas_128_faith.dds	Expansion1:InGame/YieldIconManager.lua	drawn-1to1


# Cost by reason (measured pixels at 1x; 2x output = pixels * 4):
#
#   database-ref         276 files   126.5 Mpx   2023.4 MB RGBA@2x   505.9 MB DXT5@2x
#   drawn-1to1           462 files    85.5 Mpx   1368.6 MB RGBA@2x   342.2 MB DXT5@2x
#   icon-atlas           160 files    74.9 Mpx   1199.0 MB RGBA@2x   299.7 MB DXT5@2x
#   atlas-subrect         73 files     4.0 Mpx     63.3 MB RGBA@2x    15.8 MB DXT5@2x
#   lua-runtime-offset    36 files     2.5 Mpx     40.1 MB RGBA@2x    10.0 MB DXT5@2x
#   9-slice              225 files     2.5 Mpx     39.4 MB RGBA@2x     9.8 MB DXT5@2x
#   flipbook-sheet         3 files     0.3 Mpx      4.3 MB RGBA@2x     1.1 MB DXT5@2x
#   font-icon-cell         2 files     0.1 Mpx      2.1 MB RGBA@2x     0.5 MB DXT5@2x
#   TOTAL                950 files   198.9 Mpx   3182.7 MB RGBA@2x   795.7 MB DXT5@2x
#
# The game is a 32-bit process (~3.5GB ceiling). The shipped packages are
# raw RGBA so far and the game holds; switch the atlases to DXT if memory
# becomes a problem.
